"ID","BIDS","block","response","key_pressed","rt_ms","condition","trial_number","current_letter","previous_letter"
"34","sub-experimental034","block4",1,2,1501,3,6,15,9
"34","sub-experimental034","block4",1,2,1319,4,7,10,15
"34","sub-experimental034","block4",1,2,1528,5,8,8,10
"34","sub-experimental034","block4",1,1,1146,1,9,10,8
"34","sub-experimental034","block4",1,2,1156,4,10,4,10
"34","sub-experimental034","block4",1,2,1711,2,11,5,4
"34","sub-experimental034","block4",1,2,1688,5,12,5,5
"34","sub-experimental034","block4",1,2,1469,4,13,12,5
"34","sub-experimental034","block4",1,2,1317,2,14,6,12
"34","sub-experimental034","block4",2,2,1767,1,15,12,6
"34","sub-experimental034","block4",2,1,1819,3,16,10,12
"34","sub-experimental034","block4",1,1,1486,1,17,12,10
"34","sub-experimental034","block4",1,2,1686,4,18,1,12
"34","sub-experimental034","block4",1,2,1607,3,19,5,1
"34","sub-experimental034","block4",1,2,1726,4,20,4,5
"34","sub-experimental034","training",3,1,2000,2,1,4,0
"34","sub-experimental034","training",3,1,2000,4,2,14,4
"34","sub-experimental034","training",3,1,2000,1,3,4,14
"34","sub-experimental034","training",3,1,2000,4,4,9,4
"34","sub-experimental034","training",3,1,2000,5,5,10,9
"34","sub-experimental034","training",3,1,2000,5,6,10,10
"34","sub-experimental034","training",3,1,2000,4,7,1,10
"34","sub-experimental034","training",3,1,2000,2,8,14,1
"34","sub-experimental034","training",3,1,2000,1,9,1,14
"34","sub-experimental034","training",1,1,814,1,10,14,1
"34","sub-experimental034","training",2,1,409,4,11,4,14
"34","sub-experimental034","training",1,2,934,2,12,12,4
"34","sub-experimental034","training",1,2,1205,5,13,5,12
"34","sub-experimental034","training",1,1,993,1,14,12,5
"34","sub-experimental034","training",1,1,1400,1,15,5,12
"34","sub-experimental034","training",1,1,700,1,16,12,5
"34","sub-experimental034","training",2,1,843,3,17,10,12
"34","sub-experimental034","training",2,1,878,5,18,10,10
"34","sub-experimental034","training",3,1,2000,3,19,6,10
"34","sub-experimental034","training",2,2,1276,1,20,10,6
"36","sub-experimental036","block1",3,1,2000,5,1,8,15
"36","sub-experimental036","block1",3,1,2000,2,2,13,8
"36","sub-experimental036","block1",3,1,2000,4,3,7,13
"36","sub-experimental036","block1",1,2,1569,4,4,4,7
"36","sub-experimental036","block1",1,2,584,5,5,2,4
"36","sub-experimental036","block1",1,2,1877,4,6,1,2
"36","sub-experimental036","block1",2,1,1247,4,7,7,1
"36","sub-experimental036","block1",1,2,817,3,8,5,7
"36","sub-experimental036","block1",1,2,1037,5,9,3,5
"36","sub-experimental036","block1",1,1,1005,1,10,5,3
"36","sub-experimental036","block1",2,1,1146,3,11,7,5
"36","sub-experimental036","block1",1,1,1645,1,12,5,7
"36","sub-experimental036","block1",1,2,1242,4,13,13,5
"36","sub-experimental036","block1",1,2,1151,5,14,1,13
"36","sub-experimental036","block1",1,2,1045,4,15,2,1
"36","sub-experimental036","block1",2,2,693,1,16,1,2
"36","sub-experimental036","block1",1,1,829,1,17,2,1
"36","sub-experimental036","block1",1,2,862,2,18,12,2
"36","sub-experimental036","block1",1,2,1889,5,19,12,12
"36","sub-experimental036","block1",1,2,1395,4,20,3,12
"36","sub-experimental036","block2",3,1,2000,4,1,10,3
"36","sub-experimental036","block2",1,2,1265,4,2,14,10
"36","sub-experimental036","block2",2,2,394,1,3,10,14
"36","sub-experimental036","block2",1,2,945,4,4,2,10
"36","sub-experimental036","block2",1,2,756,4,5,5,2
"36","sub-experimental036","block2",2,2,1027,1,6,2,5
"36","sub-experimental036","block2",1,2,1630,5,7,2,2
"36","sub-experimental036","block2",1,1,898,1,8,2,2
"36","sub-experimental036","block2",1,2,846,5,9,4,2
"36","sub-experimental036","block2",1,2,1170,3,10,4,4
"36","sub-experimental036","block2",1,2,816,5,11,14,4
"36","sub-experimental036","block2",3,1,2000,4,12,6,14
"36","sub-experimental036","block2",2,2,795,1,13,14,6
"36","sub-experimental036","block2",2,2,741,1,14,6,14
"36","sub-experimental036","block2",2,1,831,5,15,2,6
"36","sub-experimental036","block2",1,1,1145,1,16,6,2
"36","sub-experimental036","block2",1,2,721,5,17,8,6
"36","sub-experimental036","block2",1,2,589,3,18,15,8
"36","sub-experimental036","block2",1,2,848,5,19,7,15
"36","sub-experimental036","block2",1,1,815,1,20,15,7
"36","sub-experimental036","block3",3,1,2000,4,1,13,15
"36","sub-experimental036","block3",3,1,2000,4,2,14,13
"36","sub-experimental036","block3",1,2,795,3,3,3,14
"36","sub-experimental036","block3",1,2,447,4,4,7,3
"36","sub-experimental036","block3",2,1,636,2,5,13,7
"36","sub-experimental036","block3",1,2,1316,3,6,11,13
"36","sub-experimental036","block3",1,2,986,3,7,4,11
"36","sub-experimental036","block3",1,2,806,5,8,8,4
"36","sub-experimental036","block3",1,2,732,4,9,15,8
"36","sub-experimental036","block3",2,1,889,4,10,7,15
"36","sub-experimental036","block3",1,2,771,5,11,8,7
"36","sub-experimental036","block3",3,1,2000,5,12,5,8
"36","sub-experimental036","block3",1,2,740,4,13,12,5
"36","sub-experimental036","block3",1,2,1401,2,14,1,12
"36","sub-experimental036","block3",1,2,680,2,15,4,1
"36","sub-experimental036","block3",1,2,860,2,16,14,4
"36","sub-experimental036","block3",1,1,920,1,17,4,14
"36","sub-experimental036","block3",1,1,1220,1,18,14,4
"36","sub-experimental036","block3",1,2,710,4,19,8,14
"36","sub-experimental036","block3",1,2,782,2,20,2,8
"36","sub-experimental036","block4",1,2,1538,4,1,9,2
"36","sub-experimental036","block4",3,1,2000,5,2,1,9
"36","sub-experimental036","block4",1,2,652,5,3,12,1
"36","sub-experimental036","block4",1,2,1297,5,4,12,12
"36","sub-experimental036","block4",1,1,714,1,5,12,12
"36","sub-experimental036","block4",1,2,610,3,6,15,12
"36","sub-experimental036","block4",1,2,727,3,7,2,15
"36","sub-experimental036","block4",1,2,1477,5,8,9,2
"36","sub-experimental036","block4",1,2,419,2,9,7,9
"36","sub-experimental036","block4",1,2,630,5,10,10,7
"36","sub-experimental036","block4",1,2,875,4,11,13,10
"36","sub-experimental036","block4",1,2,1144,3,12,13,13
"36","sub-experimental036","block4",1,2,783,5,13,12,13
"36","sub-experimental036","block4",1,2,1191,4,14,11,12
"36","sub-experimental036","block4",1,2,525,4,15,9,11
"36","sub-experimental036","block4",1,2,639,5,16,1,9
"36","sub-experimental036","block4",2,1,1397,4,17,11,1
"36","sub-experimental036","block4",2,2,633,1,18,1,11
"36","sub-experimental036","block4",1,1,1174,1,19,11,1
"36","sub-experimental036","block4",1,2,644,5,20,8,11
"36","sub-experimental036","training",3,1,2000,1,1,12,0
"36","sub-experimental036","training",3,1,2000,4,2,4,12
"36","sub-experimental036","training",3,1,2000,4,3,10,4
"36","sub-experimental036","training",3,1,2000,3,4,15,10
"36","sub-experimental036","training",3,1,2000,5,5,11,15
"36","sub-experimental036","training",2,1,1331,2,6,11,11
"36","sub-experimental036","training",2,1,1640,4,7,4,11
"36","sub-experimental036","training",3,1,2000,2,8,9,4
"36","sub-experimental036","training",3,1,2000,5,9,11,9
"36","sub-experimental036","training",3,1,2000,3,10,7,11
"36","sub-experimental036","training",3,1,2000,4,11,13,7
"36","sub-experimental036","training",3,1,2000,2,12,6,13
"36","sub-experimental036","training",3,1,2000,2,13,6,6
"36","sub-experimental036","training",1,2,720,4,14,10,6
"36","sub-experimental036","training",1,2,1026,2,15,4,10
"36","sub-experimental036","training",2,2,870,1,16,10,4
"36","sub-experimental036","training",1,2,981,5,17,12,10
"36","sub-experimental036","training",1,1,956,1,18,10,12
"36","sub-experimental036","training",1,2,709,4,19,2,10
"36","sub-experimental036","training",1,2,1024,4,20,15,2
"38","sub-experimental038","block1",1,2,1008,4,1,7,10
"38","sub-experimental038","block1",1,2,730,1,2,9,7
"38","sub-experimental038","block1",1,2,775,5,3,15,9
"38","sub-experimental038","block1",1,2,1061,3,4,2,15
"38","sub-experimental038","block1",1,2,610,5,5,14,2
"38","sub-experimental038","block1",1,2,545,5,6,13,14
"38","sub-experimental038","block1",1,2,619,5,7,10,13
"38","sub-experimental038","block1",1,2,663,3,8,7,10
"38","sub-experimental038","block1",1,1,893,1,9,10,7
"38","sub-experimental038","block1",1,1,952,1,10,7,10
"38","sub-experimental038","block1",1,2,565,5,11,2,7
"38","sub-experimental038","block1",1,1,615,1,12,7,2
"38","sub-experimental038","block1",1,2,788,2,13,13,7
"38","sub-experimental038","block1",1,1,546,1,14,7,13
"38","sub-experimental038","block1",1,2,610,3,15,12,7
"38","sub-experimental038","block1",1,2,610,3,16,15,12
"38","sub-experimental038","block1",1,1,690,1,17,12,15
"38","sub-experimental038","block1",1,2,1549,4,18,12,12
"38","sub-experimental038","block1",1,2,652,4,19,6,12
"38","sub-experimental038","block1",1,1,456,1,20,12,6
"38","sub-experimental038","block2",1,2,876,3,1,15,12
"38","sub-experimental038","block2",1,2,536,1,2,15,15
"38","sub-experimental038","block2",1,2,576,3,3,6,15
"38","sub-experimental038","block2",1,2,494,3,4,1,6
"38","sub-experimental038","block2",1,1,705,1,5,6,1
"38","sub-experimental038","block2",1,2,568,4,6,7,6
"38","sub-experimental038","block2",1,2,577,5,7,9,7
"38","sub-experimental038","block2",1,2,491,3,8,13,9
"38","sub-experimental038","block2",1,2,1175,2,9,7,13
"38","sub-experimental038","block2",1,2,650,3,10,4,7
"38","sub-experimental038","block2",1,2,560,3,11,12,4
"38","sub-experimental038","block2",3,1,2000,3,12,10,12
"38","sub-experimental038","block2",1,2,917,4,13,15,10
"38","sub-experimental038","block2",1,2,1585,2,14,14,15
"38","sub-experimental038","block2",1,2,772,4,15,2,14
"38","sub-experimental038","block2",1,2,583,3,16,8,2
"38","sub-experimental038","block2",1,2,782,4,17,11,8
"38","sub-experimental038","block2",1,1,574,1,18,8,11
"38","sub-experimental038","block2",1,1,735,1,19,11,8
"38","sub-experimental038","block2",1,2,601,2,20,10,11
"38","sub-experimental038","block3",1,2,795,5,1,15,10
"38","sub-experimental038","block3",1,2,664,5,2,7,15
"38","sub-experimental038","block3",1,2,596,5,3,6,7
"38","sub-experimental038","block3",1,2,631,5,4,5,6
"38","sub-experimental038","block3",1,1,620,1,5,6,5
"38","sub-experimental038","block3",1,2,899,2,6,6,6
"38","sub-experimental038","block3",1,2,949,3,7,14,6
"38","sub-experimental038","block3",1,2,716,2,8,15,14
"38","sub-experimental038","block3",1,1,912,1,9,14,15
"38","sub-experimental038","block3",1,2,715,2,10,3,14
"38","sub-experimental038","block3",1,2,853,5,11,4,3
"38","sub-experimental038","block3",1,2,614,4,12,6,4
"38","sub-experimental038","block3",1,2,1076,2,13,2,6
"38","sub-experimental038","block3",1,1,793,1,14,6,2
"38","sub-experimental038","block3",1,2,618,3,15,14,6
"38","sub-experimental038","block3",1,2,765,3,16,7,14
"38","sub-experimental038","block3",1,2,642,3,17,9,7
"38","sub-experimental038","block3",1,2,555,4,18,15,9
"38","sub-experimental038","block3",1,2,876,3,19,15,15
"38","sub-experimental038","block3",1,2,513,5,20,13,15
"38","sub-experimental038","block4",1,2,1138,1,1,5,13
"38","sub-experimental038","block4",1,2,593,5,2,14,5
"38","sub-experimental038","block4",1,2,538,4,3,10,14
"38","sub-experimental038","block4",1,2,1344,5,4,12,10
"38","sub-experimental038","block4",1,1,911,1,5,10,12
"38","sub-experimental038","block4",1,2,556,2,6,5,10
"38","sub-experimental038","block4",1,2,916,5,7,3,5
"38","sub-experimental038","block4",1,1,868,1,8,5,3
"38","sub-experimental038","block4",1,2,891,4,9,5,5
"38","sub-experimental038","block4",1,2,867,4,10,2,5
"38","sub-experimental038","block4",1,1,765,1,11,5,2
"38","sub-experimental038","block4",1,2,581,2,12,10,5
"38","sub-experimental038","block4",1,2,913,4,13,2,10
"38","sub-experimental038","block4",1,2,850,4,14,11,2
"38","sub-experimental038","block4",1,2,820,3,15,14,11
"38","sub-experimental038","block4",1,2,1155,5,16,7,14
"38","sub-experimental038","block4",1,2,642,5,17,11,7
"38","sub-experimental038","block4",1,1,1147,1,18,7,11
"38","sub-experimental038","block4",2,2,838,1,19,11,7
"38","sub-experimental038","block4",1,2,1399,4,20,11,11
"38","sub-experimental038","training",1,2,1777,3,1,9,0
"38","sub-experimental038","training",1,2,1042,2,2,15,9
"38","sub-experimental038","training",1,2,1248,4,3,15,15
"38","sub-experimental038","training",1,1,1801,1,4,15,15
"38","sub-experimental038","training",1,2,1286,4,5,10,15
"38","sub-experimental038","training",1,2,1063,4,6,11,10
"38","sub-experimental038","training",1,2,1996,4,7,1,11
"38","sub-experimental038","training",3,1,2000,3,8,1,1
"38","sub-experimental038","training",2,1,579,4,9,15,1
"38","sub-experimental038","training",1,2,936,5,10,3,15
"38","sub-experimental038","training",1,2,822,5,11,13,3
"38","sub-experimental038","training",1,2,693,5,12,12,13
"38","sub-experimental038","training",1,2,571,2,13,5,12
"38","sub-experimental038","training",1,2,649,5,14,2,5
"38","sub-experimental038","training",1,1,1138,1,15,5,2
"38","sub-experimental038","training",1,2,1074,2,16,10,5
"38","sub-experimental038","training",1,2,677,3,17,7,10
"38","sub-experimental038","training",1,2,652,5,18,6,7
"38","sub-experimental038","training",1,2,1093,5,19,6,6
"38","sub-experimental038","training",1,2,1227,4,20,10,6
"40","sub-experimental040","block1",3,1,2000,3,1,8,11
"40","sub-experimental040","block1",3,1,2000,1,2,1,8
"40","sub-experimental040","block1",1,1,1385,1,3,8,1
"40","sub-experimental040","block1",3,1,2000,3,4,6,8
"40","sub-experimental040","block1",3,1,2000,2,5,2,6
"40","sub-experimental040","block1",1,2,682,4,6,1,2
"40","sub-experimental040","block1",3,1,2000,2,7,1,1
"40","sub-experimental040","block1",3,1,2000,1,8,1,1
"40","sub-experimental040","block1",1,1,980,1,9,1,1
"40","sub-experimental040","block1",3,1,2000,2,10,4,1
"40","sub-experimental040","block1",3,1,2000,5,11,2,4
"40","sub-experimental040","block1",1,2,551,5,12,14,2
"40","sub-experimental040","block1",3,1,2000,1,13,2,14
"40","sub-experimental040","block1",3,1,2000,4,14,9,2
"40","sub-experimental040","block1",1,2,731,2,15,4,9
"40","sub-experimental040","block1",3,1,2000,1,16,9,4
"40","sub-experimental040","block1",3,1,2000,4,17,1,9
"40","sub-experimental040","block1",1,2,654,4,18,3,1
"40","sub-experimental040","block1",3,1,2000,1,19,1,3
"40","sub-experimental040","block1",3,1,2000,5,20,14,1
"40","sub-experimental040","block2",3,1,2000,3,1,14,14
"40","sub-experimental040","block2",3,1,2000,3,2,11,14
"40","sub-experimental040","block2",1,2,784,5,3,6,11
"40","sub-experimental040","block2",3,1,2000,4,4,7,6
"40","sub-experimental040","block2",3,1,2000,3,5,2,7
"40","sub-experimental040","block2",1,2,734,4,6,3,2
"40","sub-experimental040","block2",3,1,2000,4,7,7,3
"40","sub-experimental040","block2",3,1,2000,1,8,3,7
"40","sub-experimental040","block2",1,2,704,4,9,1,3
"40","sub-experimental040","block2",3,1,2000,5,10,7,1
"40","sub-experimental040","block2",3,1,2000,5,11,6,7
"40","sub-experimental040","block2",1,1,685,1,12,7,6
"40","sub-experimental040","block2",3,1,2000,3,13,10,7
"40","sub-experimental040","block2",3,1,2000,3,14,5,10
"40","sub-experimental040","block2",1,2,553,3,15,12,5
"40","sub-experimental040","block2",3,1,2000,3,16,3,12
"40","sub-experimental040","block2",3,1,2000,3,17,14,3
"40","sub-experimental040","block2",1,2,813,3,18,7,14
"40","sub-experimental040","block2",3,1,2000,2,19,4,7
"40","sub-experimental040","block2",3,1,2000,4,20,4,4
"40","sub-experimental040","block3",3,1,2000,2,1,14,4
"40","sub-experimental040","block3",3,1,2000,1,2,1,14
"40","sub-experimental040","block3",1,2,769,5,3,12,1
"40","sub-experimental040","block3",3,1,2000,1,4,1,12
"40","sub-experimental040","block3",3,1,2000,3,5,7,1
"40","sub-experimental040","block3",1,2,608,4,6,5,7
"40","sub-experimental040","block3",3,1,2000,1,7,7,5
"40","sub-experimental040","block3",3,1,2000,1,8,5,7
"40","sub-experimental040","block3",1,2,762,4,9,1,5
"40","sub-experimental040","block3",3,1,2000,5,10,10,1
"40","sub-experimental040","block3",3,1,2000,4,11,6,10
"40","sub-experimental040","block3",1,2,466,3,12,9,6
"40","sub-experimental040","block3",3,1,2000,1,13,6,9
"40","sub-experimental040","block3",3,1,2000,2,14,4,6
"40","sub-experimental040","block3",1,2,686,3,15,5,4
"40","sub-experimental040","block3",3,1,2000,1,16,4,5
"40","sub-experimental040","block3",3,1,2000,2,17,4,4
"40","sub-experimental040","block3",1,2,682,3,18,2,4
"40","sub-experimental040","block3",3,1,2000,3,19,8,2
"40","sub-experimental040","block3",3,1,2000,5,20,5,8
"40","sub-experimental040","block4",3,1,2000,4,1,3,5
"40","sub-experimental040","block4",3,1,2000,4,2,4,3
"40","sub-experimental040","block4",1,1,1023,1,3,3,4
"40","sub-experimental040","block4",3,1,2000,5,4,14,3
"40","sub-experimental040","block4",3,1,2000,4,5,10,14
"40","sub-experimental040","block4",1,2,728,5,6,3,10
"40","sub-experimental040","block4",3,1,2000,3,7,6,3
"40","sub-experimental040","block4",3,1,2000,4,8,12,6
"40","sub-experimental040","block4",1,2,817,5,9,15,12
"40","sub-experimental040","block4",3,1,2000,1,10,12,15
"40","sub-experimental040","block4",3,1,2000,4,11,13,12
"40","sub-experimental040","block4",1,2,709,4,12,2,13
"40","sub-experimental040","block4",3,1,2000,3,13,1,2
"40","sub-experimental040","block4",3,1,2000,4,14,8,1
"40","sub-experimental040","block4",1,2,587,4,15,10,8
"40","sub-experimental040","block4",3,1,2000,4,16,9,10
"40","sub-experimental040","block4",3,1,2000,3,17,9,9
"40","sub-experimental040","block4",1,2,636,4,18,6,9
"40","sub-experimental040","block4",3,1,2000,2,19,7,6
"40","sub-experimental040","block4",3,1,2000,5,20,11,7
"40","sub-experimental040","training",3,1,2000,2,1,3,0
"40","sub-experimental040","training",3,1,2000,1,2,3,3
"40","sub-experimental040","training",3,1,2000,2,3,8,3
"40","sub-experimental040","training",1,2,317,3,4,13,8
"40","sub-experimental040","training",3,1,2000,4,5,10,13
"40","sub-experimental040","training",1,2,702,2,6,4,10
"40","sub-experimental040","training",3,1,2000,5,7,6,4
"40","sub-experimental040","training",3,1,2000,2,8,9,6
"40","sub-experimental040","training",1,2,757,3,9,9,9
"40","sub-experimental040","training",3,1,2000,1,10,9,9
"40","sub-experimental040","training",3,1,2000,3,11,11,9
"40","sub-experimental040","training",1,2,640,3,12,15,11
"40","sub-experimental040","training",3,1,2000,2,13,3,15
"40","sub-experimental040","training",3,1,2000,4,14,6,3
"40","sub-experimental040","training",1,2,605,5,15,13,6
"40","sub-experimental040","training",3,1,2000,1,16,6,13
"40","sub-experimental040","training",3,1,2000,4,17,6,6
"40","sub-experimental040","training",1,2,818,2,18,11,6
"40","sub-experimental040","training",3,1,2000,1,19,6,11
"40","sub-experimental040","training",3,1,2000,1,20,11,6
"42","sub-experimental042","block1",1,2,1465,4,1,14,10
"42","sub-experimental042","block1",1,2,1550,4,2,1,14
"42","sub-experimental042","block1",1,2,1010,2,3,15,1
"42","sub-experimental042","block1",1,2,616,5,4,3,15
"42","sub-experimental042","block1",1,2,702,3,5,3,3
"42","sub-experimental042","block1",1,2,667,5,6,4,3
"42","sub-experimental042","block1",1,2,704,4,7,1,4
"42","sub-experimental042","block1",1,1,695,1,8,4,1
"42","sub-experimental042","block1",1,2,565,4,9,6,4
"42","sub-experimental042","block1",1,1,626,1,10,4,6
"42","sub-experimental042","block1",1,2,583,4,11,5,4
"42","sub-experimental042","block1",1,2,764,4,12,2,5
"42","sub-experimental042","block1",1,2,625,4,13,6,2
"42","sub-experimental042","block1",1,2,494,2,14,11,6
"42","sub-experimental042","block1",1,2,675,3,15,10,11
"42","sub-experimental042","block1",1,2,521,4,16,4,10
"42","sub-experimental042","block1",1,2,544,2,17,14,4
"42","sub-experimental042","block1",1,2,606,5,18,15,14
"42","sub-experimental042","block1",1,2,518,5,19,9,15
"42","sub-experimental042","block1",1,2,491,5,20,8,9
"42","sub-experimental042","block2",1,2,1050,1,1,8,8
"42","sub-experimental042","block2",1,2,559,2,2,1,8
"42","sub-experimental042","block2",1,2,756,3,3,1,1
"42","sub-experimental042","block2",1,2,641,5,4,13,1
"42","sub-experimental042","block2",1,1,616,1,5,1,13
"42","sub-experimental042","block2",1,1,927,1,6,13,1
"42","sub-experimental042","block2",1,2,469,4,7,2,13
"42","sub-experimental042","block2",1,2,530,2,8,15,2
"42","sub-experimental042","block2",1,2,504,5,9,12,15
"42","sub-experimental042","block2",1,2,567,5,10,13,12
"42","sub-experimental042","block2",1,2,621,2,11,6,13
"42","sub-experimental042","block2",1,2,634,5,12,3,6
"42","sub-experimental042","block2",1,2,486,4,13,7,3
"42","sub-experimental042","block2",1,2,1970,4,14,6,7
"42","sub-experimental042","block2",1,2,1132,5,15,15,6
"42","sub-experimental042","block2",1,1,635,1,16,6,15
"42","sub-experimental042","block2",1,2,471,2,17,9,6
"42","sub-experimental042","block2",1,2,500,5,18,4,9
"42","sub-experimental042","block2",1,2,489,2,19,14,4
"42","sub-experimental042","block2",1,2,413,2,20,8,14
"42","sub-experimental042","block3",1,2,644,4,1,8,8
"42","sub-experimental042","block3",1,2,417,3,2,5,8
"42","sub-experimental042","block3",1,2,486,3,3,14,5
"42","sub-experimental042","block3",1,2,412,4,4,9,14
"42","sub-experimental042","block3",1,2,521,5,5,6,9
"42","sub-experimental042","block3",2,1,622,4,6,14,6
"42","sub-experimental042","block3",1,2,451,5,7,3,14
"42","sub-experimental042","block3",1,2,464,3,8,7,3
"42","sub-experimental042","block3",1,2,533,2,9,1,7
"42","sub-experimental042","block3",1,1,1027,1,10,7,1
"42","sub-experimental042","block3",1,2,1216,5,11,14,7
"42","sub-experimental042","block3",3,1,2000,1,12,7,14
"42","sub-experimental042","block3",1,2,1255,4,13,6,7
"42","sub-experimental042","block3",1,1,589,1,14,7,6
"42","sub-experimental042","block3",1,2,438,3,15,10,7
"42","sub-experimental042","block3",1,2,599,3,16,14,10
"42","sub-experimental042","block3",1,1,701,1,17,10,14
"42","sub-experimental042","block3",1,2,403,5,18,11,10
"42","sub-experimental042","block3",1,2,455,4,19,15,11
"42","sub-experimental042","block3",2,2,478,1,20,11,15
"42","sub-experimental042","block4",1,2,522,2,1,8,11
"42","sub-experimental042","block4",1,2,407,3,2,14,8
"42","sub-experimental042","block4",1,2,756,2,3,14,14
"42","sub-experimental042","block4",1,2,665,4,4,11,14
"42","sub-experimental042","block4",1,2,582,2,5,12,11
"42","sub-experimental042","block4",1,1,854,1,6,11,12
"42","sub-experimental042","block4",1,2,484,2,7,6,11
"42","sub-experimental042","block4",1,2,465,2,8,4,6
"42","sub-experimental042","block4",1,2,450,4,9,9,4
"42","sub-experimental042","block4",1,2,711,3,10,15,9
"42","sub-experimental042","block4",1,2,660,2,11,8,15
"42","sub-experimental042","block4",1,1,947,1,12,15,8
"42","sub-experimental042","block4",1,1,770,1,13,8,15
"42","sub-experimental042","block4",1,2,383,4,14,9,8
"42","sub-experimental042","block4",1,1,621,1,15,8,9
"42","sub-experimental042","block4",1,1,700,1,16,9,8
"42","sub-experimental042","block4",1,2,418,2,17,15,9
"42","sub-experimental042","block4",1,2,488,5,18,1,15
"42","sub-experimental042","block4",1,2,550,4,19,10,1
"42","sub-experimental042","block4",1,2,730,4,20,9,10
"42","sub-experimental042","training",1,2,1384,3,1,5,0
"42","sub-experimental042","training",1,2,820,5,2,13,5
"42","sub-experimental042","training",1,2,737,3,3,2,13
"42","sub-experimental042","training",1,2,997,3,4,6,2
"42","sub-experimental042","training",1,2,834,5,5,10,6
"42","sub-experimental042","training",1,2,665,4,6,9,10
"42","sub-experimental042","training",1,2,692,2,7,11,9
"42","sub-experimental042","training",1,2,656,2,8,15,11
"42","sub-experimental042","training",1,2,941,5,9,15,15
"42","sub-experimental042","training",1,2,938,2,10,5,15
"42","sub-experimental042","training",1,1,1271,1,11,15,5
"42","sub-experimental042","training",1,2,948,4,12,10,15
"42","sub-experimental042","training",1,1,746,1,13,15,10
"42","sub-experimental042","training",1,2,662,4,14,14,15
"42","sub-experimental042","training",1,2,642,4,15,12,14
"42","sub-experimental042","training",1,2,855,3,16,13,12
"42","sub-experimental042","training",1,2,700,2,17,8,13
"42","sub-experimental042","training",1,1,715,1,18,13,8
"42","sub-experimental042","training",3,1,2000,3,19,6,13
"42","sub-experimental042","training",1,2,805,5,20,10,6
"44","sub-experimental044","block1",1,2,1063,1,1,8,8
"44","sub-experimental044","block1",1,2,688,3,2,6,8
"44","sub-experimental044","block1",1,1,587,1,3,8,6
"44","sub-experimental044","block1",1,2,743,5,4,12,8
"44","sub-experimental044","block1",1,2,597,2,5,9,12
"44","sub-experimental044","block1",1,2,494,4,6,15,9
"44","sub-experimental044","block1",1,2,498,5,7,14,15
"44","sub-experimental044","block1",1,1,599,1,8,15,14
"44","sub-experimental044","block1",1,2,693,5,9,12,15
"44","sub-experimental044","block1",1,2,598,3,10,9,12
"44","sub-experimental044","block1",1,2,440,3,11,7,9
"44","sub-experimental044","block1",1,2,825,5,12,12,7
"44","sub-experimental044","block1",1,1,938,1,13,7,12
"44","sub-experimental044","block1",1,2,1229,2,14,8,7
"44","sub-experimental044","block1",1,2,884,5,15,8,8
"44","sub-experimental044","block1",1,1,707,1,16,8,8
"44","sub-experimental044","block1",1,2,451,3,17,9,8
"44","sub-experimental044","block1",1,2,770,2,18,1,9
"44","sub-experimental044","block1",1,2,589,5,19,11,1
"44","sub-experimental044","block1",1,2,471,4,20,12,11
"44","sub-experimental044","block2",1,2,993,1,1,1,12
"44","sub-experimental044","block2",1,2,515,4,2,3,1
"44","sub-experimental044","block2",1,2,438,4,3,14,3
"44","sub-experimental044","block2",1,1,558,1,4,3,14
"44","sub-experimental044","block2",2,2,625,1,5,14,3
"44","sub-experimental044","block2",1,1,738,1,6,3,14
"44","sub-experimental044","block2",1,2,546,3,7,11,3
"44","sub-experimental044","block2",1,2,759,5,8,11,11
"44","sub-experimental044","block2",1,2,575,3,9,13,11
"44","sub-experimental044","block2",1,1,604,1,10,11,13
"44","sub-experimental044","block2",1,2,461,2,11,10,11
"44","sub-experimental044","block2",1,2,515,5,12,1,10
"44","sub-experimental044","block2",1,2,466,5,13,8,1
"44","sub-experimental044","block2",1,2,449,3,14,4,8
"44","sub-experimental044","block2",1,2,438,3,15,2,4
"44","sub-experimental044","block2",1,2,523,4,16,9,2
"44","sub-experimental044","block2",1,2,743,3,17,15,9
"44","sub-experimental044","block2",1,2,796,4,18,13,15
"44","sub-experimental044","block2",1,2,628,3,19,6,13
"44","sub-experimental044","block2",1,1,509,1,20,13,6
"44","sub-experimental044","block3",1,2,1110,1,1,7,13
"44","sub-experimental044","block3",1,2,702,2,2,10,7
"44","sub-experimental044","block3",1,2,611,5,3,3,10
"44","sub-experimental044","block3",1,2,544,5,4,13,3
"44","sub-experimental044","block3",1,2,868,3,5,15,13
"44","sub-experimental044","block3",1,2,551,5,6,11,15
"44","sub-experimental044","block3",1,1,1009,1,7,15,11
"44","sub-experimental044","block3",1,2,756,3,8,13,15
"44","sub-experimental044","block3",1,2,467,2,9,1,13
"44","sub-experimental044","block3",1,1,593,1,10,13,1
"44","sub-experimental044","block3",1,2,672,2,11,5,13
"44","sub-experimental044","block3",1,2,436,2,12,8,5
"44","sub-experimental044","block3",1,2,618,4,13,11,8
"44","sub-experimental044","block3",1,2,526,2,14,5,11
"44","sub-experimental044","block3",1,2,521,3,15,1,5
"44","sub-experimental044","block3",1,2,428,3,16,6,1
"44","sub-experimental044","block3",1,1,454,1,17,1,6
"44","sub-experimental044","block3",1,2,606,5,18,2,1
"44","sub-experimental044","block3",1,1,914,1,19,1,2
"44","sub-experimental044","block3",1,2,669,4,20,5,1
